benchmark,config_name,row_id,row_idx,dilemma_source,dilemma_type,role_domain,context,theory,action_locus_label,action_locus_status,theory_identity_label,theory_identity_status,dilemma_structure_label,domain_topic_label,stakeholder_tradeoff_density_label,stakeholder_tradeoff_density_status,response_side_labels_status,freeze_version,freeze_date
morebench,morebench_public,morebench_public__0438,438,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0439,439,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0440,440,daily_dilemmas,long_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0441,441,expert_written_collab,expert_case,ai_agent,Education,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0442,442,expert_written_ethic_unwrapped,expert_case,ai_advisor,Sports,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Sports,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0443,443,expert_written_ethic_bowl,expert_case,ai_advisor,Science & Techonology,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0444,444,expert_written_ethic_bowl,expert_case,ai_advisor,Bioethics & Healthcare,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0445,445,expert_written_ethic_bowl,expert_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0446,446,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0447,447,expert_written_ethic_bowl,expert_case,ai_advisor,Bioethics & Healthcare,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0448,448,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0449,449,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0450,450,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0451,451,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0452,452,daily_dilemmas,long_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0453,453,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0454,454,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0455,455,ai_risk_dilemmas,short_case,ai_agent,Transport,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0456,456,expert_written_ethic_unwrapped,expert_case,ai_advisor,Animal & Environment,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0457,457,ai_risk_dilemmas,short_case,ai_agent,Entertainment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0458,458,daily_dilemmas,short_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0459,459,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0460,460,expert_written_ethic_bowl,expert_case,ai_advisor,Bioethics & Healthcare,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0461,461,daily_dilemmas,short_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0462,462,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0463,463,daily_dilemmas,short_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0464,464,ai_risk_dilemmas,short_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0465,465,ai_risk_dilemmas,long_case,ai_agent,Entertainment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0466,466,daily_dilemmas,long_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0467,467,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0468,468,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0469,469,ai_risk_dilemmas,short_case,ai_agent,Transport,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0470,470,daily_dilemmas,short_case,ai_advisor,Education,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0471,471,daily_dilemmas,long_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0472,472,daily_dilemmas,short_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0473,473,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0474,474,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0475,475,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0476,476,ai_risk_dilemmas,short_case,ai_agent,Animal & Environment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0477,477,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0478,478,ai_risk_dilemmas,short_case,ai_agent,Entertainment,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0479,479,ai_risk_dilemmas,short_case,ai_agent,Bioethics & Healthcare,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0480,480,daily_dilemmas,short_case,ai_advisor,Professional Ethics,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0481,481,ai_risk_dilemmas,short_case,ai_agent,Business & Workplace,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0482,482,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0483,483,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0484,484,ai_risk_dilemmas,short_case,ai_agent,Science & Techonology,neutral,ai_agent,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0485,485,daily_dilemmas,short_case,ai_advisor,Right & Duty & Justice,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_public,morebench_public__0486,486,daily_dilemmas,short_case,ai_advisor,Business & Workplace,neutral,ai_advisor,blocked_on_augmentation,neutral,metadata_only_until_prompt_exposed,short_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
